"year","agency","type","pop","tot","weight","add_weight","Low","High","TotRate","WeightRate","AddRate","LowRate","HighRate","ori"
1997,"COLORADO SPRINGS","City",337080,1,1.57849636826215,0.578496368262146,1.32981218070928,1.94819670120745,0.296665480004747,0.468285382776239,0.171619902771492,0.394509368906277,0.577962709507371,"CO0210100"
1998,"COLORADO SPRINGS","City",357741,5,7.14243013521922,2.14243013521922,6.59872224196363,8.0844852636185,1.39765920037122,1.99653663829956,0.59887743792834,1.84455297043493,2.25987104179239,"CO0210100"
1999,"COLORADO SPRINGS","City",352386,5,7.04669424036723,2.04669424036723,6.65861420346413,7.58308449013262,1.41889859415527,1.99970891021982,0.58081031606455,1.88957966646352,2.15192558448196,"CO0210100"
2000,"COLORADO SPRINGS","City",360890,2,2.88937574938431,0.889375749384311,2.62598826404153,3.26712257922868,0.554185485882125,0.800625051784286,0.246439565902162,0.727642291014308,0.905295957003152,"CO0210100"
2001,"COLORADO SPRINGS","City",370661,5,7.05513255331051,2.05513255331051,6.56151708506382,7.72954836042598,1.34894148561624,1.90339219753643,0.554450711920192,1.77022052092446,2.08534168969111,"CO0210100"
2002,"COLORADO SPRINGS","City",378114,1,1.46432847279327,0.464328472793275,1.27887618805126,1.72187412318866,0.264470503604733,0.387271688642387,0.122801185037654,0.338225029502017,0.455384916503664,"CO0210100"
2003,"COLORADO SPRINGS","City",374818,2,3.29741632542826,1.29741632542826,2.893563565355,3.90225089660864,0.533592303464615,0.879737986283547,0.346145682818932,0.771991624029529,1.04110552230913,"CO0210100"
2004,"COLORADO SPRINGS","City",374576,3,5.20973033821986,2.20973033821986,4.42599867414914,7.48961717217529,0.800905557216693,1.39083399316023,0.589928435943535,1.18160231145325,1.99949200487359,"CO0210100"
2005,"COLORADO SPRINGS","City",374482,1,1.33418862346905,0.334188623469047,1.17302758348367,1.53864053428906,0.267035531747854,0.356275768519995,0.0892402367721404,0.313240044510462,0.410871693242683,"CO0210100"
2007,"COLORADO SPRINGS","City",374112,1,1.3673531558485,0.3673531558485,1.2150389597924,1.57090602682622,0.267299632195706,0.365492995639942,0.098193363444236,0.324779467055962,0.419902603184666,"CO0210100"
2008,"COLORADO SPRINGS","City",378403,1,1.37271256291404,0.372712562914038,1.20133294472933,1.61834777865997,0.264268517955724,0.362764714580497,0.0984961966247724,0.317474476875005,0.427678369003408,"CO0210100"
2009,"COLORADO SPRINGS","City",401626,2,2.60772272109999,0.607722721099994,2.38412734426407,2.87658340334246,0.497975728662985,0.649291311095396,0.151315582432411,0.593618775742625,0.716234358169654,"CO0210100"
2010,"COLORADO SPRINGS","City",416427,1,1.19658179758097,0.19658179758097,1.10205159950866,1.31920871018337,0.24013812745091,0.287344912212938,0.0472067847620279,0.264644607460289,0.316792309380364,"CO0210100"
2012,"COLORADO SPRINGS","City",432287,48,69.7153249516937,21.7153249516937,67.9425142803102,73.5078927582488,11.1037343246501,16.1270926379219,5.02335831327189,15.7169922482772,17.0044189990096,"CO0210100"
2013,"COLORADO SPRINGS","City",436108,73,100.966161603844,27.9661616038441,99.2918207802769,104.471061993161,16.738972914966,23.1516417043127,6.41266878934669,22.7677136810783,23.9553188644008,"CO0210100"
2014,"COLORADO SPRINGS","City",444949,74,102.097972097267,28.0979720972669,100.757624381509,104.407224225431,16.6311195215631,22.9459942818766,6.3148747603134,22.6447580242924,23.4649868244296,"CO0210100"
2015,"COLORADO SPRINGS","City",452410,70,97.2015435548826,27.2015435548826,95.9653703893125,99.5165445736361,15.4726907009129,21.4852774153716,6.0125867144587,21.212035629034,21.9969816258783,"CO0210100"
2016,"COLORADO SPRINGS","City",464113,62,85.7481912631099,23.7481912631099,84.5526059713492,87.9031255391634,13.3588156332617,18.4757141607992,5.11689852753744,18.2181076529529,18.9400265752443,"CO0210100"
2017,"COLORADO SPRINGS","City",472958,56,78.5531293219945,22.5531293219945,77.0995572884754,81.3376107886018,11.8403748324376,16.6089017041671,4.76852687172953,16.3015653162597,17.1976392805708,"CO0210100"
2018,"COLORADO SPRINGS","City",471124,72,103.241757250783,31.241757250783,101.450697887787,106.870365227534,15.2826007590358,21.9139244128474,6.63132365381152,21.5337571186751,22.684126732566,"CO0210100"
2019,"COLORADO SPRINGS","City",479648,204,289.611441898464,85.6114418984644,287.607630869912,294.624791263524,42.5311895389953,60.3799957257123,17.848806186717,59.962228732302,61.4252100005678,"CO0210100"
2020,"COLORADO SPRINGS","City",485083,225,317.830011853168,92.8300118531677,315.840503735368,324.868988283625,46.3838147286135,65.5207483777349,19.1369336491214,65.1106107069034,66.9718353938655,"CO0210100"
2021,"COLORADO SPRINGS","City",488747,242,344.541628081142,102.541628081142,342.024383670354,357.379282410783,49.514370420688,70.494883463457,20.980513042769,69.9798430824852,73.1215296279636,"CO0210100"
2022,"COLORADO SPRINGS","City",487728,261,372.416633707149,111.416633707149,369.890981965061,381.592764233991,53.5134337171538,76.3574438431151,22.8440101259613,75.8396036243687,78.2388471102727,"CO0210100"
2021,"JEFFERSON","County",165954,246,350.997177963891,104.997177963891,349.004061768191,357.951361509739,148.233847933765,211.502692290569,63.2688443568044,210.301687074847,215.693120689913,"MO0500000"
2022,"JEFFERSON","County",165522,267,385.287399678827,118.287399678827,383.054805192465,392.619690165129,161.307862398956,232.77111180316,71.4632494042043,231.422291412903,237.200909948604,"MO0500000"
2022,"ROCHESTER CITY PD ROCHESTER","City",210270,288,396.890082460934,108.890082460934,394.779722806747,407.60565455325,136.96675702668,188.752595453909,51.785838427229,187.748952683097,193.848696701027,"NY0270100"
2010,"KANSAS CITY","City",459787,137,184.860756540399,47.8607565403994,183.152460278328,188.067636427392,29.7964057269997,40.2057379918091,10.4093322648094,39.8341971996441,40.9032087526164,"MOKPD0000"
2011,"KANSAS CITY","City",461458,153,205.464111730427,52.464111730427,203.672591886728,208.781175421907,33.1557801576742,44.5249863975545,11.3692062398803,44.1367560832683,45.2438088454219,"MOKPD0000"
2012,"KANSAS CITY","City",464073,163,218.335540510515,55.3355405105146,216.734059188893,221.262072819208,35.1237844046088,47.0476714892947,11.9238870846859,46.7025789453154,47.6782904455136,"MOKPD0000"
2013,"KANSAS CITY","City",465514,140,188.140340875266,48.1403408752659,186.569686132178,190.843058900432,30.0742834801961,40.4156138967391,10.341330416543,40.0782116396452,40.996201811424,"MOKPD0000"
2014,"KANSAS CITY","City",468417,137,184.34285169248,47.3428516924795,182.629477031314,187.189625556096,29.2474440509204,39.3544324165177,10.1069883655972,38.9886526388483,39.9621759150704,"MOKPD0000"
2015,"KANSAS CITY","City",473373,152,205.184074720388,53.1840747203878,203.650726102614,208.280792125508,32.1099851491319,43.3451157375659,11.235130588434,43.0211959918741,43.9992969868388,"MOKPD0000"
2016,"KANSAS CITY","City",478364,149,200.036294311204,51.0362943112044,198.470403812312,202.861648471111,31.1478288499971,41.8167534160607,10.6689245660636,41.4894105351389,42.4073819248755,"MOKPD0000"
2017,"KANSAS CITY","City",484948,158,213.788374056172,55.7883740561716,212.116015170789,216.893356881997,32.5808127881752,44.0848037431171,11.5039909549419,43.7399505041342,44.7250750352609,"MOKPD0000"
2018,"KANSAS CITY","City",493115,148,200.671977814012,52.6719778140122,199.049428935046,203.629606495757,30.0132829056103,40.6947624416236,10.6814795360134,40.3657217758628,41.2945472142922,"MOKPD0000"
2019,"KANSAS CITY","City",495964,250,342.19743551698,92.1974355169802,340.356420268779,347.42531981469,50.4068843706398,68.9964262561356,18.5895418854958,68.6252268851728,70.0505116933266,"MOKPD0000"
2020,"KANSAS CITY","City",499335,320,439.729554417491,119.729554417491,437.999117894189,446.560057838271,64.0852333603693,88.0630347196755,23.9778013593062,87.7164865058906,89.430954737455,"MOKPD0000"
2021,"KANSAS CITY","City",500965,331,464.434781374829,133.434781374829,461.894951610376,473.674442642408,66.0724801133812,92.7080297774952,26.635549664114,92.2010423104161,94.5524023918652,"MOKPD0000"
2022,"KANSAS CITY","City",508856,285,397.868948545346,112.868948545346,396.200243639946,405.782487753838,56.0079865423617,78.188907774566,22.1809212322043,77.8609751363738,79.7440705727824,"MOKPD0000"
2001,"CHATTANOOGA PD","City",156941,40,55.2935746566399,15.2935746566399,54.2987185457562,56.6660155151169,25.4872850306803,35.2320774409745,9.74479241029423,34.5981729094094,36.1065722246684,"TN0330100"
2002,"CHATTANOOGA PD","City",158507,84,113.747728196747,29.7477281967469,112.583830601826,115.789219709576,52.9945049745437,71.7619589019709,18.7674539274271,71.0276710819243,73.0499092844962,"TN0330100"
2003,"CHATTANOOGA PD","City",156596,100,134.180111103805,34.1801111038049,132.629508594928,136.829256860938,63.8585915349051,85.6855290708606,21.8269375359555,84.6953361483872,87.3772362390726,"TN0330100"
2004,"CHATTANOOGA PD","City",156457,46,62.0244049389532,16.0244049389532,60.8531830941536,64.1320985159276,29.4010494896361,39.6430999820738,10.2420504924377,38.894509733763,40.9902391813262,"TN0330100"
2005,"CHATTANOOGA PD","City",156480,20,26.1909531610741,6.19095316107411,25.5718728480976,27.0523520131328,12.7811860940695,16.7375723166373,3.95638622256781,16.341943282271,17.2880572681063,"TN0330100"
2006,"CHATTANOOGA PD","City",156730,8,10.7341416949677,2.73414169496772,10.3110448361079,11.318806242639,5.1043195304026,6.84881113696658,1.74449160656398,6.57885844197533,7.22185047064317,"TN0330100"
2007,"CHATTANOOGA PD","City",155043,12,15.6723122048099,3.67231220480992,15.1170981916924,16.2762407421557,7.73978831678954,10.1083649083222,2.36857659153262,9.75026166398507,10.4978881614492,"TN0330100"
2008,"CHATTANOOGA PD","City",171611,8,10.6845213765725,2.68452137657251,10.1731452588386,11.2760849822608,4.66170583470757,6.22601195527822,1.56430612057066,5.92802632630695,6.57072389430794,"TN0330100"
2009,"CHATTANOOGA PD","City",172536,2,2.61502314666228,0.61502314666228,2.41009471720664,2.87424475642286,1.15917837436825,1.51563914004166,0.356460765673413,1.39686483818255,1.66588118214335,"TN0330100"
2010,"CHATTANOOGA PD","City",167674,6,8.05895291483196,2.05895291483196,7.66304488422103,8.51163172758348,3.57837231771175,4.80632233669619,1.22795001898444,4.57020461384653,5.0762978920903,"TN0330100"
2011,"CHATTANOOGA PD","City",169187,7,9.05375863863195,2.05375863863195,8.66820484764438,9.49114756022795,4.13743372717762,5.35133233560023,1.21389860842261,5.12344615581835,5.60985628932953,"TN0330100"
2012,"CHATTANOOGA PD","City",171541,10,13.2379850514621,3.23798505146208,12.7277950004626,14.0484408122396,5.82951014626241,7.71709681735683,1.88758667109442,7.41968100947447,8.18955282541174,"TN0330100"
2013,"CHATTANOOGA PD","City",172286,39,51.9241035231283,12.9241035231283,51.0157629152525,53.2847230489426,22.6367783801354,30.1383185651349,7.50154018499951,29.6110902309256,30.9280632488667,"TN0330100"
2014,"CHATTANOOGA PD","City",174449,47,62.377316511874,15.377316511874,61.3849577412909,63.7799191360727,26.9419715790862,35.7567635881398,8.81479200905366,35.187910358495,36.5607823123507,"TN0330100"
2015,"CHATTANOOGA PD","City",174969,32,42.2768550466047,10.2768550466047,41.3940347805555,43.245025436039,18.2889540432877,24.1624830950652,5.87352905177755,23.6579249927447,24.7158213375163,"TN0330100"
2016,"CHATTANOOGA PD","City",177801,35,46.2346885790552,11.2346885790552,45.3922768572121,47.4075721768517,19.6849286561943,26.0036156034303,6.31868694723605,25.5298208993268,26.6632764589916,"TN0330100"
2017,"CHATTANOOGA PD","City",178753,92,122.644867505287,30.6448675052874,121.460550221667,124.756364753554,51.4676676755075,68.6113617703129,17.1436940948054,67.948817766229,69.7925991471776,"TN0330100"
2018,"CHATTANOOGA PD","City",180397,161,218.490953760526,57.4909537605259,216.804274160572,226.879980867532,89.2476038958519,121.116733515816,31.8691296199637,120.181751448512,125.767047604745,"TN0330100"
2019,"CHATTANOOGA PD","City",181848,336,454.46605380589,118.46605380589,452.599595963872,460.071540236285,184.769697769566,249.915343476909,65.1456457073434,248.888959990691,252.997855481658,"TN0330100"
2020,"CHATTANOOGA PD","City",184211,319,432.356183712523,113.356183712523,430.40851224139,438.581496406943,173.170983274614,234.707039054412,61.5360557797977,233.649734403152,238.086485827091,"TN0330100"
2021,"CHATTANOOGA PD","City",186222,357,487.028918408051,130.028918408051,485.343666586193,493.758501267697,191.706672680994,261.531354194483,69.8246815134897,260.626384952473,265.145096319284,"TN0330100"
2022,"CHATTANOOGA PD","City",182603,294,402.539670464668,108.539670464668,400.41119812901,409.176875021873,161.0050218233,220.445266761591,59.4402449382912,219.279638411751,224.080039770361,"TN0330100"
2021,"BUFFALO CITY PD BUFFALO","City",253809,539,722.979574478744,183.979574478744,721.713966447929,734.321661793126,212.364415761458,284.851827349993,72.4874115885347,284.35318150575,289.320576414992,"NY0140100"
2022,"BUFFALO CITY PD BUFFALO","City",275710,325,435.545532741016,110.545532741016,433.905622509615,443.566747698165,117.877479960828,157.972337869869,40.0948579090407,157.377542530055,160.881632040247,"NY0140100"
2021,"SAN DIEGO PD","City",1434673,326,445.211535705308,119.211535705308,443.367086022498,454.569198677041,22.7229480167258,31.0322655898109,8.30931757308515,30.9037032147743,31.6845161703776,"CA0371100"
2022,"SAN DIEGO PD","City",1377838,333,462.52440245251,129.52440245251,460.4892310176,476.642210257052,24.1682984501806,33.5688522491403,9.40055379895966,33.4211446496322,34.5934870614,"CA0371100"
1997,"AURORA","City",266967,24,38.1911790755825,14.1911790755825,36.4297644252723,42.1728016110726,8.98987515310881,14.3055804933129,5.31570534020405,13.6457930850151,15.7970092225154,"CO0010100"
1998,"AURORA","City",262465,53,77.9869004792916,24.9869004792916,76.527212021791,80.2440157174029,20.1931686129579,29.7132571883076,9.5200885753497,29.1571112421812,30.5732252747616,"CO0010100"
1999,"AURORA","City",255938,37,55.3379277397483,18.3379277397483,53.7117499647166,58.8866166778329,14.4566262141612,21.6216145081029,7.16498829394162,20.9862349337404,23.0081569277844,"CO0010100"
2000,"AURORA","City",276393,51,72.2814194326213,21.2814194326213,71.1044513388052,74.1206898726342,18.4519868448188,26.151682362658,7.69969551783919,25.7258509943469,26.8171371462498,"CO0010100"
2001,"AURORA","City",283876,64,91.5325595880833,27.5325595880833,89.9153208911232,94.523734914062,22.545054883118,32.2438528047751,9.6987979216571,31.6741538175553,33.2975436155441,"CO0010100"
2002,"AURORA","City",289584,43,60.7278474126662,17.7278474126662,59.3593726468885,63.5942443562168,14.848886678822,20.9707191739413,6.12183249511929,20.4981534362701,21.9605518109484,"CO0010100"
2003,"AURORA","City",288830,47,65.7957474829365,18.7957474829365,64.5194167960497,68.4209566845469,16.2725478655264,22.7800946864718,6.50754682094537,22.3381978312674,23.6890062266894,"CO0010100"
2004,"AURORA","City",293655,30,39.9892599879615,9.98925998796152,39.1445247273231,41.2261928855251,10.216069877918,13.6177691467748,3.40169926885683,13.330106665074,14.038988910635,"CO0010100"
2005,"AURORA","City",295888,39,51.3012302175811,12.3012302175811,50.4155056979896,52.6965981580997,13.18066295355,17.3380570410362,4.15739408748617,17.0387125189226,17.8096435671942,"CO0010100"
2006,"AURORA","City",302855,48,65.3244689423398,17.3244689423398,64.0909891699872,67.5857030546801,15.8491687441185,21.5695527372306,5.72038399311216,21.1622687985958,22.3161919250731,"CO0010100"
2007,"AURORA","City",307621,47,64.4106842288207,17.4106842288207,63.2460609542482,66.4866543251126,15.2785408018308,20.9383248311464,5.65978402931553,20.5597345286077,21.6131715081586,"CO0010100"
2008,"AURORA","City",316323,43,58.2068185747468,15.2068185747468,56.9196102689656,60.4733142234816,13.5937001103303,18.4010706065467,4.80737049621646,17.9941421486789,19.1175836798088,"CO0010100"
2009,"AURORA","City",324014,38,50.2130719611288,12.2130719611288,49.1000981414469,51.6862020242461,11.7278883011228,15.497192084641,3.76930378351824,15.1536964888699,15.9518422118322,"CO0010100"
2010,"AURORA","City",325078,63,82.1237684597686,19.1237684597686,81.0563116912362,83.9955345680223,19.379964193209,25.2627887644715,5.88282457126245,24.9344193366626,25.8385786082178,"CO0010100"
2011,"AURORA","City",330740,55,73.8755567125122,18.8755567125122,72.6936696978626,75.6349904419668,16.6293765495555,22.3364445523711,5.70706800281555,21.9790982940868,22.8684133887546,"CO0010100"
2012,"AURORA","City",336952,39,52.5573179889551,13.5573179889551,51.5820013216763,53.9661367980308,11.5743488686816,15.5978649745231,4.02351610584152,15.3084122728686,16.0159716511642,"CO0010100"
2013,"AURORA","City",343484,62,83.1497274819548,21.1497274819548,81.805026900332,84.868278406862,18.0503313109199,24.2077440235804,6.15741271266051,23.8162554588662,24.7080732746975,"CO0010100"
2014,"AURORA","City",350948,36,47.6824281169798,11.6824281169798,46.7614784150754,49.0835276732495,10.2579299497361,13.5867502071474,3.32882025741129,13.3243324979984,13.9859830155036,"CO0010100"
2015,"AURORA","City",360237,26,35.1794546763296,9.1794546763296,34.2712892174302,36.3787891941638,7.21747072066445,9.76564169597504,2.54817097531059,9.51353948023944,10.0985709946962,"CO0010100"
2016,"AURORA","City",366477,39,51.925992179555,12.925992179555,50.994284736765,53.3547895853209,10.6418683846462,14.1689634491537,3.52709506450745,13.9147299112263,14.5588371399353,"CO0010100"
2017,"AURORA","City",368018,42,57.7752345268548,15.7752345268548,56.5455970709527,60.1526622003026,11.4124852588732,15.6990241039446,4.28653884507137,15.3648998339627,16.3450326343556,"CO0010100"
2018,"AURORA","City",372824,61,83.358574791395,22.358574791395,82.1423407785286,85.4309808132657,16.3616076218269,22.358693322156,5.99708570032912,22.0324712943718,22.9145604395816,"CO0010100"
2019,"AURORA","City",380600,126,174.025048513844,48.025048513844,172.315958878414,178.548246940845,33.1056227009984,45.7238698144624,12.618247113464,45.2748184126155,46.9123087075263,"CO0010100"
2020,"AURORA","City",385720,192,262.998675303172,70.998675303172,261.363065885665,268.547883670844,49.7770403401431,68.1838316144281,18.406791274285,67.7597910104909,69.6224939517899,"CO0010100"
2021,"AURORA","City",393897,277,381.499959886565,104.499959886565,379.502354927069,389.534816410872,70.3229524469595,96.8527203524182,26.5297679054587,96.345581440597,98.8925572956566,"CO0010100"
2022,"AURORA","City",392134,342,469.02568536936,127.02568536936,466.49000252762,478.37667827919,87.2150846394345,119.608522946075,32.39343830664,118.961886122504,121.993165162723,"CO0010100"
2021,"ATLANTA POLICE DEPARTMENT","City",521274,432,583.521814906069,151.521814906069,581.355841270987,592.118929812044,82.8738820658617,111.941477017091,29.0675949512289,111.525961638407,113.590727681036,"GAAPD0000"
2022,"ATLANTA POLICE DEPARTMENT","City",495707,370,504.236770373708,134.236770373708,502.312109732009,514.297248767183,74.6408664795938,101.720728247474,27.0798617678805,101.332462469162,103.75024939474,"GAAPD0000"
1997,"AUSTIN PD","City",546223,36,50.0837938216918,14.0837938216918,49.0292908409114,52.1365899502664,6.59071478132558,9.16911111793019,2.57839633660461,8.97605755175294,9.54492761203143,"TX2270100"
1998,"AUSTIN PD","City",559758,119,163.070201647582,44.0702016475819,161.32387774547,166.146005795748,21.2591870058132,29.1322681672405,7.87308116142725,28.8202897940663,29.6817563653843,"TX2270100"
1999,"AUSTIN PD","City",560389,121,164.451798315154,43.451798315154,162.71855981042,167.348406052286,21.592144028523,29.3460075617391,7.75386353321603,29.036715533392,29.8628998878076,"TX2270100"
2000,"AUSTIN PD","City",656562,105,140.551390489614,35.5513904896141,139.266829759596,142.886251507473,15.9923967576558,21.4071771576202,5.41478039996438,21.2115275875844,21.7627964316352,"TX2270100"
2001,"AUSTIN PD","City",671462,125,164.360348540539,39.3603485405391,162.910560867198,166.65782614223,18.6160944327453,24.4779821554368,5.86188772269155,24.262067081562,24.8201426353583,"TX2270100"
2002,"AUSTIN PD","City",685784,121,160.862677961614,39.8626779616141,159.53080489023,163.405885889456,17.6440395226485,23.4567557658992,5.81271624325066,23.262544021183,23.8276025526195,"TX2270100"
2003,"AUSTIN PD","City",682319,13,17.3595263553794,4.35952635537935,16.8017358512595,18.0710810218466,1.90526718441081,2.54419506937068,0.638927884959873,2.46244584296488,2.64847981982717,"TX2270100"
2019,"AUSTIN PD","City",986062,168,222.643553459063,54.6435534590626,221.108754680976,226.408693863619,17.0374682322207,22.5790623164733,5.54159408425257,22.4234129984703,22.9608983880952,"TX2270100"
2020,"AUSTIN PD","City",1000276,273,351.519836630513,78.5198366305133,349.866434672711,355.427647188594,27.292467279031,35.142284392559,7.849817113528,34.9769898180813,35.5329576225556,"TX2270100"
2021,"AUSTIN PD","City",1016721,365,479.260276328165,114.260276328165,477.497536424097,485.730854040583,35.8997207690212,47.1378358790823,11.2381151100611,46.9644608918373,47.7742521341236,"TX2270100"
2022,"AUSTIN PD","City",965234,393,513.413301666606,120.413301666606,511.58151361467,520.29425706516,40.7155156159025,53.1905529298187,12.4750373139162,53.000776352125,53.9034324386791,"TX2270100"
2020,"HARRIS CO SO HOUSTON","County",1965544,466,613.333736228025,147.333736228025,611.824095303464,621.244094227381,23.7084491621658,31.2042740446423,7.49582488247655,31.1274687976186,31.6067253761494,"TX1010000"
2021,"HARRIS CO SO HOUSTON","County",1963419,482,634.234916201641,152.234916201641,632.56213351229,641.351940469626,24.5490137357334,32.3025760778336,7.75356234210021,32.2173786396225,32.6650572531704,"TX1010000"
2022,"HARRIS CO SO HOUSTON","County",2029908,394,522.920228860283,128.920228860283,521.019935746549,530.15866392502,19.4097466486166,25.7607846690728,6.35103802045623,25.6671699282208,26.1173739856693,"TX1010000"
2020,"ST PAUL PD","City",309859,143,206.991000119745,63.991000119745,204.650401005848,215.182615150208,46.1500230750115,66.8016743485731,20.6516512735615,66.0462988023096,69.4453332484157,"MN0620900"
2021,"ST PAUL PD","City",309957,399,585.406352372879,186.406352372879,583.962395735338,604.39997103894,128.727533173956,188.866956504573,60.1394233306165,188.401099421964,194.994780256274,"MN0620900"
2022,"ST PAUL PD","City",277533,378,559.970268660466,181.970268660466,558.780017353273,578.443925321061,136.200019457146,201.767093880896,65.5670744237501,201.338225491481,208.42347588253,"MN0620900"
2021,"AK DPS ALASKA STATE TROOPERS","State Police",266838,339,485.493997679179,146.493997679179,484.305291344014,501.150288292546,127.043374631799,181.943350526979,54.8999758951794,181.497871871328,187.810689741546,"AKAST0100"
2022,"AK DPS ALASKA STATE TROOPERS","State Police",272743,404,583.983046268699,179.983046268699,584.600280333214,602.924226066218,148.124791470359,214.114769680138,65.9899782097796,214.341075786808,221.059468461599,"AKAST0100"
2009,"NASHVILLE METRO PD NASHVILLE","City",610176,3,3.94801711205615,0.948017112056151,3.67177295885411,4.30051544333168,0.491661422278162,0.647029236164017,0.155367813885854,0.601756371744236,0.704799179799218,"TN0190100"
2010,"NASHVILLE METRO PD NASHVILLE","City",605009,205,269.754938346943,64.7549383469427,267.999602903885,273.849534803728,33.8837934642295,44.5869298385549,10.7031363743255,44.296796064833,45.2637125734871,"TN0190100"
2011,"NASHVILLE METRO PD NASHVILLE","City",612789,219,286.191870475231,67.1918704752306,284.492760270324,289.932794180697,35.7382394266216,46.7031670730432,10.9649276464216,46.4258921537959,47.3136420824619,"TN0190100"
2012,"NASHVILLE METRO PD NASHVILLE","City",620886,418,547.596026695135,129.596026695135,545.718735746235,552.69947759319,67.3231478886623,88.1959049962691,20.8727571076068,87.8935482111427,89.0178676267768,"TN0190100"
2013,"NASHVILLE METRO PD NASHVILLE","City",635673,350,464.544585384871,114.544585384871,462.510688021277,470.125605407735,55.059755566148,73.0791752024816,18.0194196363336,72.7592155119498,73.9571454832493,"TN0190100"
2014,"NASHVILLE METRO PD NASHVILLE","City",647689,304,401.046537212968,97.046537212968,399.445360244268,405.558702598935,46.9361066808298,61.9196153112015,14.9835086303717,61.6724014525904,62.616271481982,"TN0190100"
2015,"NASHVILLE METRO PD NASHVILLE","City",658029,307,407.876310859077,100.876310859077,406.20700093256,413.267426745168,46.6544787539759,61.9845494437292,15.3300706897533,61.7308661065941,62.8038318592598,"TN0190100"
2016,"NASHVILLE METRO PD NASHVILLE","City",674834,216,285.855635004364,69.8556350043636,283.976960575936,289.798704586098,32.0078715654517,42.3594002383347,10.3515286728831,42.0810096373235,42.9437023899356,"TN0190100"
2017,"NASHVILLE METRO PD NASHVILLE","City",681186,203,269.393881481776,66.3938814817756,267.68851978471,272.92682233352,29.8009647878847,39.5477713108865,9.74680652300188,39.2974194690892,40.066416857293,"TN0190100"
2018,"NASHVILLE METRO PD NASHVILLE","City",686492,204,271.400461243089,67.4004612430887,269.647496289343,274.797585302646,29.7162967667504,39.5343953379047,9.81809857115432,39.2790442262026,40.0292480178423,"TN0190100"
2019,"NASHVILLE METRO PD NASHVILLE","City",687361,361,482.84646886011,121.84646886011,481.075987988569,489.45692334957,52.5197094394358,70.2464162005278,17.7267067610921,69.988839632823,71.2081312948465,"TN0190100"
2020,"NASHVILLE METRO PD NASHVILLE","City",688013,160,216.741298858697,56.7412988586973,215.010749004596,221.136536222766,23.2553745350742,31.5025005136091,8.2471259785349,31.2509718573045,32.1413310828089,"TN0190100"
2021,"NASHVILLE METRO PD NASHVILLE","City",690553,181,244.556305006612,63.5563050066117,242.948058787398,249.068339086451,26.2108773692968,35.4145597813074,9.20368241201062,35.1816672706364,36.0679541014883,"TN0190100"
2022,"NASHVILLE METRO PD NASHVILLE","City",679562,451,609.723072337114,158.723072337114,608.005533269237,618.46884841744,66.3662771020157,89.7229498319673,23.3566727299516,89.4702077616519,91.0099223348922,"TN0190100"
2019,"CHARLOTTE-MECKLENBURG POLICE DEPARTMENT","City",944260,170,228.086231651317,58.0862316513171,226.454378561382,231.905701011758,18.003515980768,24.1550242148685,6.15150823410047,23.9822060196749,24.55951761292,"NC0600100"
2020,"CHARLOTTE-MECKLENBURG POLICE DEPARTMENT","City",958358,250,336.05696736254,86.0569673625403,334.104494500857,341.606463814791,26.0862850834448,35.0659114195885,8.97962633614372,34.8621803648383,35.6449744056805,"NC0600100"
2021,"CHARLOTTE-MECKLENBURG POLICE DEPARTMENT","City",956282,435,589.465109277945,154.465109277945,587.47669506135,598.330126159471,45.4886738430714,61.6413473512986,16.1526735082272,61.433415567934,62.5683769180504,"NC0600100"
2022,"CHARLOTTE-MECKLENBURG POLICE DEPARTMENT","City",955466,456,617.939405907572,161.939405907572,616.488158683449,627.463425057765,47.7254031017326,64.6741386828596,16.9487355811271,64.5222497381852,65.6709317817447,"NC0600100"
2020,"ST. LOUIS COUNTY POL DEP","County",406289,448,625.217381192786,177.217381192786,623.598610721641,634.03877204507,110.266337508522,153.884890113389,43.6185526048665,153.486461784996,156.056100963863,"MO0950000"
2021,"ST. LOUIS COUNTY POL DEP","County",406833,555,778.54987347059,223.54987347059,777.098744343742,790.526991932588,136.419611978379,191.368417377791,54.9488053994119,191.011728238305,194.312406302485,"MO0950000"
2022,"ST. LOUIS COUNTY POL DEP","County",401135,456,642.772810619877,186.772810619877,641.39252110132,652.312604566689,113.677440263253,160.238525837904,46.5610855746511,159.894429830685,162.616726181133,"MO0950000"
2012,"PD SEATTLE","City",626865,453,654.914101648046,201.914101648046,653.339425381497,675.055327382304,72.2643631403891,104.474504342729,32.2101412023396,104.223305716781,107.687512842846,"WASPD0000"
2013,"PD SEATTLE","City",642814,410,596.880292002236,186.880292002236,595.379147625903,613.179467603971,63.7820582625767,92.8542769762694,29.0722187136926,92.620749956582,95.3898744588592,"WASPD0000"
2014,"PD SEATTLE","City",663410,472,681.206074821539,209.206074821539,678.822307076185,698.299787024367,71.1475558101325,102.682515310523,31.5349595003903,102.32319486836,105.259159045593,"WASPD0000"
2015,"PD SEATTLE","City",683700,399,581.575785568553,182.575785568553,579.137754139183,597.556727099809,58.3589293549803,85.0630079813592,26.704078626379,84.7064142371191,87.4004281263433,"WASPD0000"
2016,"PD SEATTLE","City",700313,430,635.986910595154,205.986910595154,634.339362891346,654.387174384997,61.4011163579714,90.8146658130228,29.4135494550515,90.5794070496115,93.442100087389,"WASPD0000"
